,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
7311,librarian,0,0,0,0,0,0,0,0,0,0
7312,library,0,0,0,0,0,0,1,0,0,0
7313,libretto,0,0,0,0,0,0,0,0,0,0
7314,license,0,0,0,0,0,0,0,0,0,0
7315,lichen,0,0,0,0,0,0,0,0,0,0
7316,lick,0,0,1,0,0,1,0,0,0,0
7317,lid,0,0,0,0,0,0,0,0,0,0
7318,lie,1,0,1,0,0,1,0,1,0,0
7319,liege,0,0,0,0,0,0,0,0,0,0
7320,lien,0,0,0,0,0,0,0,0,0,0
7321,lieu,0,0,0,0,0,0,0,0,0,0
7322,lieutenant,0,0,0,0,0,0,0,0,0,1
7323,life,0,0,0,0,0,0,0,0,0,0
7324,lifeblood,0,0,0,0,0,0,1,0,0,0
7325,lifeboat,0,0,0,0,0,0,0,0,0,0
7326,lifeless,0,0,0,1,0,1,0,1,0,0
7327,lifelike,0,0,0,0,0,0,0,0,0,0
7328,lifelong,0,0,0,0,0,0,0,0,0,0
7329,lifetime,0,0,0,0,0,0,0,0,0,0
7330,lift,0,0,0,0,0,0,0,0,0,0
7331,ligament,0,0,0,0,0,0,0,0,0,0
7332,ligation,0,0,0,0,0,0,0,0,0,0
7333,light,0,0,0,0,0,0,0,0,0,0
7334,lighten,0,0,0,0,0,0,0,0,0,0
7335,lighthouse,0,0,0,0,0,0,1,0,0,0
7336,lightness,0,0,0,0,0,0,0,0,0,0
7337,lightning,1,0,0,1,0,0,0,0,1,0
7338,likelihood,0,0,0,0,0,0,0,0,0,0
7339,likeness,0,0,0,0,0,0,0,0,0,0
7340,likewise,0,0,0,0,0,0,0,0,0,0
7341,liking,0,0,0,0,1,0,1,0,0,1
7342,lilac,0,0,0,0,0,0,0,0,0,0
7343,lily,0,0,0,0,0,0,0,0,0,0
7344,limb,0,0,0,0,0,0,0,0,0,0
7345,limbo,0,0,0,0,0,0,0,0,0,0
7346,limit,0,0,0,0,0,0,0,0,0,0
7347,limitation,0,0,0,0,0,0,0,0,0,0
7348,limited,1,0,0,0,0,1,0,1,0,0
7349,limitless,0,0,0,0,0,0,0,0,0,0
7350,limousine,0,0,0,0,0,0,0,0,0,0
7351,limp,0,0,0,0,0,1,0,0,0,0
7352,lin,0,0,0,0,0,0,0,0,0,0
7353,line,0,0,0,0,0,0,0,0,0,0
7354,lineage,0,0,0,0,0,0,0,0,0,0
7355,lineal,0,0,0,0,0,0,0,0,0,0
7356,linear,0,0,0,0,0,0,0,0,0,0
7357,lined,0,0,0,0,0,0,0,0,0,0
7358,linen,0,0,0,0,0,0,0,0,0,0
7359,liner,0,0,0,0,0,0,0,0,0,0
7360,lines,0,0,0,1,0,0,0,0,0,0
7361,linger,0,1,0,0,0,0,0,0,0,0
7362,lingo,0,0,0,0,0,0,0,0,0,0
7363,lingual,0,0,0,0,0,0,0,0,0,0
7364,linguist,0,0,0,0,0,0,1,0,0,1
7365,linguistic,0,0,0,0,0,0,0,0,0,0
7366,linguistics,0,0,0,0,0,0,0,0,0,0
7367,lining,0,0,0,0,0,0,0,0,0,0
7368,link,0,0,0,0,0,0,0,0,0,0
7369,linoleum,0,0,0,0,0,0,0,0,0,0
7370,lint,0,0,0,0,0,1,0,0,0,0
7371,lion,0,0,0,1,0,0,1,0,0,0
7372,lip,0,0,0,0,0,0,0,0,0,0
7373,lipstick,0,0,0,0,0,0,0,0,0,0
7374,liquefaction,0,0,0,0,0,0,0,0,0,0
7375,liquefied,0,0,0,0,0,0,0,0,0,0
7376,liqueur,0,0,0,0,0,0,0,0,0,0
7377,liquid,0,0,0,0,0,0,0,0,0,0
7378,liquidate,0,0,0,0,0,0,0,0,0,0
7379,liquidation,0,0,0,0,0,0,0,0,0,0
7380,liquidator,0,0,0,0,0,0,0,0,0,0
7381,liquidity,0,0,0,0,0,0,0,0,0,0
7382,liquor,1,0,0,0,1,1,0,1,0,0
7383,lisp,0,0,0,0,0,0,0,0,0,0
7384,list,0,0,0,0,0,0,0,0,0,0
7385,listen,0,0,0,0,0,0,0,0,0,0
7386,listener,0,0,0,0,0,0,0,0,0,0
7387,listing,0,0,0,0,0,0,0,0,0,0
7388,listless,0,0,0,0,0,1,0,1,0,0
7389,litany,0,0,0,0,0,0,0,0,0,0
7390,literally,0,0,0,0,0,0,0,0,0,0
7391,literary,0,0,0,0,0,0,0,0,0,0
7392,literature,0,0,0,0,0,0,0,0,0,0
7393,lithe,0,0,0,0,0,0,1,0,0,0
7394,lithograph,0,0,0,0,0,0,0,0,0,0
7395,lithography,0,0,0,0,0,0,0,0,0,0
7396,lithology,0,0,0,0,0,0,0,0,0,0
7397,lithosphere,0,0,0,0,0,0,0,0,0,0
