song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
1694,Break Free,Ariana Grande,6,4,6,11,3,14,10,11,2,4
1693,​six thirty,Ariana Grande,10,9,7,10,8,17,13,7,5,6
1692,​love language,Ariana Grande,9,5,7,8,9,14,25,7,4,12
1691,​my hair,Ariana Grande,3,6,1,4,1,7,9,4,2,7
1690,​obvious,Ariana Grande,8,10,7,9,12,14,24,5,6,14
1688,​safety net,Ariana Grande,9,9,3,8,7,13,18,7,4,9
1687,Be Alright,Ariana Grande,3,3,1,2,2,5,6,2,1,1
1686,​successful,Ariana Grande,5,8,3,6,11,10,19,3,4,7
1685,​nasty,Ariana Grande,7,6,9,8,9,15,17,6,3,11
1683,​just like magic,Ariana Grande,4,8,6,4,6,14,19,6,3,9
1682,Moonlight,Ariana Grande,1,8,1,2,6,7,12,4,4,5
1681,Everyday,Ariana Grande,8,5,6,6,7,17,14,11,3,7
1680,Focus,Ariana Grande,6,0,4,5,1,9,8,1,1,3
1679,​everytime,Ariana Grande,6,5,4,7,4,13,11,3,2,8
1678,Problem,Ariana Grande,9,9,8,12,6,18,24,13,6,11
1677,The Way,Ariana Grande,14,14,8,15,13,20,28,15,6,10
1676,​get well soon,Ariana Grande,8,4,2,6,4,14,12,8,2,7
1673,​bad idea,Ariana Grande,5,1,2,6,2,10,8,6,1,3
1672,One Last Time,Ariana Grande,5,3,3,6,4,10,14,6,1,10
1670,​goodnight n go,Ariana Grande,5,8,5,6,7,14,20,7,6,6
1669,​fake smile,Ariana Grande,12,7,6,11,10,18,15,11,8,7
1668,Into You,Ariana Grande,7,10,5,11,5,15,10,10,3,4
1667,​bloodline,Ariana Grande,5,3,5,4,4,12,10,7,2,6
1666,Let Me Love You,Ariana Grande,9,9,8,9,9,17,23,7,6,12
1665,Dangerous Woman,Ariana Grande,7,8,5,10,8,13,19,9,2,11
1664,NASA,Ariana Grande,1,8,4,7,10,8,21,5,6,11
1663,​R.E.M.,Ariana Grande,8,11,8,9,8,14,18,10,7,11
1659,​ghostin,Ariana Grande,6,6,6,10,7,13,17,7,6,6
1658,​pov,Ariana Grande,11,10,10,11,9,23,16,10,5,6
1656,​imagine,Ariana Grande,5,5,4,3,6,11,16,3,3,5
1655,34+35,Ariana Grande,9,11,5,10,9,16,19,8,7,13
