song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
4116,I Kissed a Girl (MTV Unplugged),Katy Perry,3,9,3,3,9,10,16,2,9,10
4077,Crocodile Tears,Katy Perry,7,6,3,9,5,15,10,12,4,8
4072,Birthday (Cash Cash Remix),Katy Perry,0,8,4,2,7,4,10,0,5,4
4062,Growing Pains,Katy Perry,10,11,9,9,5,21,21,9,4,9
4055,Electric Feel,Katy Perry,4,4,2,5,5,7,13,3,4,4
4039,Use Your Love,Katy Perry,5,6,5,8,8,10,18,8,3,11
4034,Brick by Brick,Katy Perry,10,5,7,7,6,17,19,8,5,10
4024,Black Widow,Katy Perry,8,5,9,12,4,23,12,13,4,5
4015,Last Friday Night (T.G.I.F.) [Remix],Katy Perry,10,9,6,6,9,23,21,9,6,14
4010,Self Inflicted,Katy Perry,10,8,7,12,8,13,12,10,4,6
4007,Mannequin,Katy Perry,10,3,4,12,4,19,17,12,3,7
3999,Spiritual,Katy Perry,8,12,8,12,14,16,27,8,8,11
3997,Choose Your Battles,Katy Perry,14,6,5,14,7,27,19,9,3,8
3995,This Moment,Katy Perry,4,10,3,4,3,10,11,5,1,3
3992,It Takes Two,Katy Perry,9,3,8,9,4,14,14,7,1,8
3989,Waking Up in Vegas,Katy Perry,7,6,6,5,7,20,12,10,4,8
3981,Tucked,Katy Perry,2,5,1,4,2,9,12,4,1,6
3974,Teary Eyes,Katy Perry,4,5,4,6,5,10,12,8,3,5
3971,Champagne Problems,Katy Perry,5,5,6,8,6,14,12,11,4,1
3970,Legendary Lovers,Katy Perry,4,8,5,9,9,18,19,9,6,7
3969,Pendulum,Katy Perry,7,4,3,9,5,10,10,6,2,4
3967,Tsunami,Katy Perry,6,10,5,10,7,13,20,10,6,5
