song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2664,You da One (Gregor Salto Amsterdam Edit),Rihanna,2,4,1,0,6,5,9,3,2,4
2663,Right Now (Justin Prime Vocal Mix),Rihanna,9,6,5,9,3,13,5,5,5,1
2661,You da One (Dave Audé Club),Rihanna,7,9,3,5,10,12,13,6,5,7
2659,Where Have You Been? (Papercha$er Remix),Rihanna,2,2,1,4,2,6,6,2,0,1
2658,Photographs (Chew Fu 35mm Fix),Rihanna,10,13,5,12,14,18,24,18,8,13
2653,Right Now (Sick Individuals Radio Edit),Rihanna,8,4,5,8,2,12,3,5,4,1
2650,ROCKSTAR 101 (LoOse CanNons Black Guitar R-Licks Radio),Rihanna,9,6,8,11,6,18,15,8,4,9
2649,Take a Bow (Tony Moran & Warren Riggs Encore Club),Rihanna,5,6,5,3,6,13,16,6,2,7
2646,Push Up On Me (Moto Blanco),Rihanna,4,7,5,6,7,16,16,5,3,11
2679,We Found Love (R3hab’s XS Extended Remix Edit),Rihanna,7,4,2,7,7,9,13,7,4,5
2669,We Found Love (Cahill Edit),Rihanna,7,4,2,7,7,9,13,7,4,5
2657,Good Girl Gone Bad (Soul Seekerz Remix),Rihanna,4,5,6,5,4,12,18,7,5,9
2652,We Found Love (Cahill Club),Rihanna,7,4,2,7,7,9,13,7,4,5
2728,S&M (Joe Bermudez Chico Club),Rihanna,8,7,5,10,7,15,11,10,5,7
2717,S&M (Joe Bermudez Chico Radio),Rihanna,8,7,5,10,7,15,11,10,5,7
2681,S&M (Dave Audé Club),Rihanna,8,7,5,10,7,15,11,10,5,7
2705,What Now (Guy Scheiman Mixshow Edit),Rihanna,7,10,4,10,9,15,14,9,7,8
2700,What Now (Guy Scheiman Radio Edit),Rihanna,7,10,4,10,9,15,14,9,7,8
2670,Unfaithful (Hamel Club Mix),Rihanna,10,7,7,15,6,22,16,14,4,8
2662,What Now (Reflex Radio Edit),Rihanna,5,7,3,9,7,13,9,7,6,3
2660,What Now (Guy Scheiman Club Mix),Rihanna,7,10,4,10,9,15,13,9,7,7
2656,Unfaithful (Maurice’s Club Mix),Rihanna,11,7,7,16,6,24,16,14,4,9
2648,Unfaithful (Tony Moran Club Mix),Rihanna,10,7,7,15,6,22,16,14,4,8
2727,Russian Roulette (Chew Fu “Black Russian” Fix) [Extended],Rihanna,7,4,3,8,2,8,10,7,4,2
2726,Russian Roulette (Chew Fu “Aciiiid” Fix) [Dub Reprise],Rihanna,4,1,0,3,1,5,5,3,3,0
2725,Russian Roulette (Chew Fu “Black Russian” Fix) [Dub],Rihanna,2,2,1,3,2,3,8,2,2,1
2699,Russian Roulette (Tony Moran and Warren Rigg Radio Mix),Rihanna,5,4,3,7,2,7,10,6,4,2
2697,Russian Roulette (Chew Fu “Black Russian” Fix) [Radio],Rihanna,5,4,3,7,2,7,10,6,3,2
2692,"Russian Roulette (Tony Moran, Warren Rigg, Dave Saronson Pounding Dub Mix)",Rihanna,2,4,1,3,2,5,8,4,3,1
2672,Russian Roulette (Tony Moran and Warren Rigg Pounding Club Remix),Rihanna,5,4,3,7,2,7,10,6,4,2
2693,Hard (Jody den Broeder Radio Edit),Rihanna,13,6,12,10,3,22,20,14,3,7
2709,Hard (Chew Fu Granite Fix Extended),Rihanna,10,1,8,9,0,17,11,10,1,3
