song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
349,Lucky You,Eminem,42,28,28,40,22,81,57,38,21,31
375,Love Game,Eminem,43,32,34,55,29,98,73,51,26,39
351,River,Eminem,24,19,17,22,14,53,35,26,11,20
381,Like Toy Soldiers,Eminem,24,20,13,28,14,52,46,28,12,29
359,’Till I Collapse,Eminem,22,19,13,27,8,43,38,20,10,21
353,Berzerk,Eminem,27,17,19,20,11,48,33,19,9,15
391,Untouchable,Eminem,59,33,39,56,24,112,69,41,16,48
348,The Monster,Eminem,18,19,14,20,11,40,32,23,4,19
394,Kim,Eminem,28,15,18,26,12,55,32,27,12,16
393,Criminal,Eminem,36,31,31,40,23,77,53,38,21,38
390,Detroit vs. Everybody,Eminem,54,40,35,56,31,106,86,50,27,50
389,Kill You,Eminem,39,18,30,38,12,63,37,33,11,20
386,Stronger Than I Was,Eminem,27,13,24,25,11,48,28,29,11,11
379,Unaccommodating,Eminem,40,22,32,52,18,82,64,43,18,35
376,Superman,Eminem,19,16,16,18,21,43,32,19,12,23
373,Cleanin’ Out My Closet,Eminem,31,22,25,29,13,57,31,34,12,19
372,When I’m Gone,Eminem,18,15,13,23,12,46,37,25,16,19
365,Mockingbird,Eminem,26,21,12,21,22,42,43,23,14,19
362,Love the Way You Lie,Eminem,24,11,19,28,7,53,29,24,6,14
347,Lose Yourself,Eminem,23,24,19,26,20,50,43,24,12,24
377,The Way I Am,Eminem,33,22,25,28,17,55,47,23,12,28
366,Not Afraid,Eminem,29,16,23,23,14,49,34,22,8,27
382,Guts Over Fear,Eminem,39,26,21,38,20,61,54,26,16,31
367,Headlights,Eminem,33,25,24,34,19,59,53,34,17,26
344,Rap God,Eminem,62,40,41,65,29,110,83,56,23,49
361,Walk on Water,Eminem,22,15,27,22,17,60,43,30,11,19
350,The Ringer,Eminem,46,27,43,58,23,99,72,47,23,44
392,Darkness,Eminem,39,30,24,46,20,77,57,36,16,38
388,Evil Twin,Eminem,48,31,43,59,23,115,59,50,22,37
387,Believe,Eminem,40,23,21,44,18,76,57,36,13,42
385,Gnat,Eminem,27,18,22,28,11,62,35,22,12,14
384,Marshall Mathers,Eminem,32,27,26,31,23,61,47,26,19,32
383,Sing for the Moment,Eminem,38,27,27,44,18,70,51,33,12,25
380,Space Bound,Eminem,13,22,11,21,14,43,37,22,9,20
374,My Name Is,Eminem,26,16,22,29,12,59,33,21,10,23
370,Beautiful,Eminem,16,24,12,22,16,44,45,24,10,27
369,No Love,Eminem,32,25,21,30,20,65,46,23,14,26
363,Bad Guy,Eminem,51,56,41,59,36,110,85,53,32,54
357,Fall,Eminem,34,32,31,39,18,76,49,32,17,29
355,Not Alike,Eminem,52,23,38,58,22,98,69,42,30,40
352,Venom,Eminem,37,22,31,45,12,74,33,33,15,18
346,Godzilla,Eminem,37,24,26,45,20,83,48,36,16,29
354,Stan,Eminem,28,25,25,26,20,53,43,33,13,30
368,Survival,Eminem,23,22,15,23,13,49,37,21,13,26
378,Legacy,Eminem,28,24,18,32,15,58,49,22,9,32
358,The Real Slim Shady,Eminem,26,21,25,28,14,51,39,18,14,22
356,Without Me,Eminem,39,22,26,39,15,65,44,35,14,20
371,Greatest,Eminem,30,13,23,34,12,72,36,25,9,20
364,8 Mile: B-Rabbit vs Papa Doc,Eminem,20,12,14,18,8,39,17,13,6,11
360,Kamikaze,Eminem,35,27,22,39,11,74,38,27,10,22
452,Nowhere Fast,Eminem,32,15,18,36,7,64,28,30,12,12
396,Beautiful Pain,Eminem,31,26,25,36,17,63,43,33,14,16
433,I Will,Eminem,43,35,37,58,25,101,73,48,24,44
422,FACK,Eminem,13,9,11,10,6,27,16,7,2,6
405,Just Don’t Give a Fuck,Eminem,29,16,30,32,14,72,39,24,10,24
399,Rhyme or Reason,Eminem,47,31,27,58,20,104,60,44,12,27
440,Bad Husband,Eminem,32,17,20,23,12,59,44,28,11,22
408,Wicked Ways,Eminem,44,23,31,42,17,91,45,41,24,26
447,Castle,Eminem,23,31,25,30,20,55,47,30,16,26
444,Yah Yah,Eminem,33,23,28,38,19,66,51,27,16,29
443,We Made You,Eminem,22,20,23,25,19,50,45,17,12,29
441,Going Through Changes,Eminem,29,14,21,33,14,55,43,33,13,27
437,Drug Ballad,Eminem,23,23,20,26,16,50,39,26,11,25
